ix,iy,x,y,occupied
108,65,2.69162,0.73014,1
109,65,2.74162,0.73014,1
110,65,2.79162,0.73014,1
111,65,2.84162,0.73014,1
112,65,2.89162,0.73014,1
114,65,2.99162,0.73014,1
115,65,3.04162,0.73014,1
116,65,3.09162,0.73014,1
117,65,3.14162,0.73014,1
118,65,3.19162,0.73014,1
119,65,3.24162,0.73014,1
120,65,3.29162,0.73014,1
123,65,3.44162,0.73014,1
124,65,3.49162,0.73014,1
125,65,3.54162,0.73014,1
130,65,3.79162,0.73014,1
131,65,3.84162,0.73014,1
132,65,3.89162,0.73014,1
16,66,-1.90838,0.78014,1
82,66,1.39162,0.78014,1
83,66,1.44162,0.78014,1
84,66,1.49162,0.78014,1
104,66,2.49162,0.78014,1
105,66,2.54162,0.78014,1
106,66,2.59162,0.78014,1
107,66,2.64162,0.78014,1
109,66,2.74162,0.78014,1
110,66,2.79162,0.78014,1
111,66,2.84162,0.78014,1
112,66,2.89162,0.78014,1
114,66,2.99162,0.78014,1
115,66,3.04162,0.78014,1
116,66,3.09162,0.78014,1
118,66,3.19162,0.78014,1
119,66,3.24162,0.78014,1
126,66,3.59162,0.78014,1
127,66,3.64162,0.78014,1
128,66,3.69162,0.78014,1
129,66,3.74162,0.78014,1
130,66,3.79162,0.78014,1
131,66,3.84162,0.78014,1
15,67,-1.95838,0.83014,1
16,67,-1.90838,0.83014,1
17,67,-1.85838,0.83014,1
64,67,0.49162,0.83014,1
65,67,0.54162,0.83014,1
66,67,0.59162,0.83014,1
68,67,0.69162,0.83014,1
79,67,1.24162,0.83014,1
81,67,1.34162,0.83014,1
82,67,1.39162,0.83014,1
83,67,1.44162,0.83014,1
84,67,1.49162,0.83014,1
105,67,2.54162,0.83014,1
106,67,2.59162,0.83014,1
107,67,2.64162,0.83014,1
108,67,2.69162,0.83014,1
109,67,2.74162,0.83014,1
110,67,2.79162,0.83014,1
111,67,2.84162,0.83014,1
112,67,2.89162,0.83014,1
113,67,2.94162,0.83014,1
115,67,3.04162,0.83014,1
116,67,3.09162,0.83014,1
117,67,3.14162,0.83014,1
118,67,3.19162,0.83014,1
130,67,3.79162,0.83014,1
131,67,3.84162,0.83014,1
14,68,-2.00838,0.88014,1
16,68,-1.90838,0.88014,1
17,68,-1.85838,0.88014,1
61,68,0.34162,0.88014,1
64,68,0.49162,0.88014,1
65,68,0.54162,0.88014,1
66,68,0.59162,0.88014,1
67,68,0.64162,0.88014,1
69,68,0.74162,0.88014,1
78,68,1.19162,0.88014,1
79,68,1.24162,0.88014,1
80,68,1.29162,0.88014,1
81,68,1.34162,0.88014,1
82,68,1.39162,0.88014,1
83,68,1.44162,0.88014,1
84,68,1.49162,0.88014,1
89,68,1.74162,0.88014,1
105,68,2.54162,0.88014,1
106,68,2.59162,0.88014,1
107,68,2.64162,0.88014,1
108,68,2.69162,0.88014,1
109,68,2.74162,0.88014,1
110,68,2.79162,0.88014,1
111,68,2.84162,0.88014,1
112,68,2.89162,0.88014,1
113,68,2.94162,0.88014,1
114,68,2.99162,0.88014,1
116,68,3.09162,0.88014,1
117,68,3.14162,0.88014,1
130,68,3.79162,0.88014,1
131,68,3.84162,0.88014,1
132,68,3.89162,0.88014,1
16,69,-1.90838,0.93014,1
17,69,-1.85838,0.93014,1
61,69,0.34162,0.93014,1
63,69,0.44162,0.93014,1
64,69,0.49162,0.93014,1
65,69,0.54162,0.93014,1
66,69,0.59162,0.93014,1
67,69,0.64162,0.93014,1
68,69,0.69162,0.93014,1
69,69,0.74162,0.93014,1
78,69,1.19162,0.93014,1
79,69,1.24162,0.93014,1
80,69,1.29162,0.93014,1
81,69,1.34162,0.93014,1
82,69,1.39162,0.93014,1
83,69,1.44162,0.93014,1
84,69,1.49162,0.93014,1
86,69,1.59162,0.93014,1
87,69,1.64162,0.93014,1
89,69,1.74162,0.93014,1
106,69,2.59162,0.93014,1
111,69,2.84162,0.93014,1
112,69,2.89162,0.93014,1
113,69,2.94162,0.93014,1
114,69,2.99162,0.93014,1
115,69,3.04162,0.93014,1
131,69,3.84162,0.93014,1
132,69,3.89162,0.93014,1
133,69,3.94162,0.93014,1
15,70,-1.95838,0.98014,1
16,70,-1.90838,0.98014,1
17,70,-1.85838,0.98014,1
61,70,0.34162,0.98014,1
62,70,0.39162,0.98014,1
63,70,0.44162,0.98014,1
64,70,0.49162,0.98014,1
65,70,0.54162,0.98014,1
66,70,0.59162,0.98014,1
67,70,0.64162,0.98014,1
68,70,0.69162,0.98014,1
69,70,0.74162,0.98014,1
70,70,0.79162,0.98014,1
71,70,0.84162,0.98014,1
78,70,1.19162,0.98014,1
79,70,1.24162,0.98014,1
80,70,1.29162,0.98014,1
81,70,1.34162,0.98014,1
82,70,1.39162,0.98014,1
83,70,1.44162,0.98014,1
84,70,1.49162,0.98014,1
85,70,1.54162,0.98014,1
87,70,1.64162,0.98014,1
90,70,1.79162,0.98014,1
108,70,2.69162,0.98014,1
112,70,2.89162,0.98014,1
113,70,2.94162,0.98014,1
114,70,2.99162,0.98014,1
116,70,3.09162,0.98014,1
130,70,3.79162,0.98014,1
131,70,3.84162,0.98014,1
132,70,3.89162,0.98014,1
10,71,-2.20838,1.03014,1
11,71,-2.15838,1.03014,1
12,71,-2.10838,1.03014,1
13,71,-2.05838,1.03014,1
14,71,-2.00838,1.03014,1
15,71,-1.95838,1.03014,1
16,71,-1.90838,1.03014,1
62,71,0.39162,1.03014,1
63,71,0.44162,1.03014,1
64,71,0.49162,1.03014,1
65,71,0.54162,1.03014,1
66,71,0.59162,1.03014,1
67,71,0.64162,1.03014,1
68,71,0.69162,1.03014,1
69,71,0.74162,1.03014,1
70,71,0.79162,1.03014,1
71,71,0.84162,1.03014,1
72,71,0.89162,1.03014,1
73,71,0.94162,1.03014,1
78,71,1.19162,1.03014,1
79,71,1.24162,1.03014,1
80,71,1.29162,1.03014,1
81,71,1.34162,1.03014,1
82,71,1.39162,1.03014,1
83,71,1.44162,1.03014,1
84,71,1.49162,1.03014,1
85,71,1.54162,1.03014,1
86,71,1.59162,1.03014,1
87,71,1.64162,1.03014,1
88,71,1.69162,1.03014,1
89,71,1.74162,1.03014,1
112,71,2.89162,1.03014,1
113,71,2.94162,1.03014,1
114,71,2.99162,1.03014,1
130,71,3.79162,1.03014,1
131,71,3.84162,1.03014,1
132,71,3.89162,1.03014,1
134,71,3.99162,1.03014,1
10,72,-2.20838,1.08014,1
11,72,-2.15838,1.08014,1
12,72,-2.10838,1.08014,1
17,72,-1.85838,1.08014,1
62,72,0.39162,1.08014,1
63,72,0.44162,1.08014,1
64,72,0.49162,1.08014,1
65,72,0.54162,1.08014,1
66,72,0.59162,1.08014,1
67,72,0.64162,1.08014,1
68,72,0.69162,1.08014,1
69,72,0.74162,1.08014,1
70,72,0.79162,1.08014,1
71,72,0.84162,1.08014,1
72,72,0.89162,1.08014,1
73,72,0.94162,1.08014,1
74,72,0.99162,1.08014,1
75,72,1.04162,1.08014,1
76,72,1.09162,1.08014,1
77,72,1.14162,1.08014,1
78,72,1.19162,1.08014,1
79,72,1.24162,1.08014,1
80,72,1.29162,1.08014,1
81,72,1.34162,1.08014,1
82,72,1.39162,1.08014,1
83,72,1.44162,1.08014,1
84,72,1.49162,1.08014,1
85,72,1.54162,1.08014,1
86,72,1.59162,1.08014,1
87,72,1.64162,1.08014,1
89,72,1.74162,1.08014,1
90,72,1.79162,1.08014,1
131,72,3.84162,1.08014,1
132,72,3.89162,1.08014,1
10,73,-2.20838,1.13014,1
11,73,-2.15838,1.13014,1
16,73,-1.90838,1.13014,1
17,73,-1.85838,1.13014,1
18,73,-1.80838,1.13014,1
63,73,0.44162,1.13014,1
64,73,0.49162,1.13014,1
65,73,0.54162,1.13014,1
66,73,0.59162,1.13014,1
67,73,0.64162,1.13014,1
68,73,0.69162,1.13014,1
69,73,0.74162,1.13014,1
70,73,0.79162,1.13014,1
71,73,0.84162,1.13014,1
72,73,0.89162,1.13014,1
73,73,0.94162,1.13014,1
74,73,0.99162,1.13014,1
75,73,1.04162,1.13014,1
76,73,1.09162,1.13014,1
77,73,1.14162,1.13014,1
78,73,1.19162,1.13014,1
79,73,1.24162,1.13014,1
80,73,1.29162,1.13014,1
81,73,1.34162,1.13014,1
82,73,1.39162,1.13014,1
83,73,1.44162,1.13014,1
84,73,1.49162,1.13014,1
85,73,1.54162,1.13014,1
86,73,1.59162,1.13014,1
87,73,1.64162,1.13014,1
88,73,1.69162,1.13014,1
130,73,3.79162,1.13014,1
131,73,3.84162,1.13014,1
132,73,3.89162,1.13014,1
134,73,3.99162,1.13014,1
135,73,4.04162,1.13014,1
10,74,-2.20838,1.18014,1
11,74,-2.15838,1.18014,1
14,74,-2.00838,1.18014,1
15,74,-1.95838,1.18014,1
16,74,-1.90838,1.18014,1
19,74,-1.75838,1.18014,1
63,74,0.44162,1.18014,1
64,74,0.49162,1.18014,1
65,74,0.54162,1.18014,1
66,74,0.59162,1.18014,1
67,74,0.64162,1.18014,1
68,74,0.69162,1.18014,1
69,74,0.74162,1.18014,1
70,74,0.79162,1.18014,1
71,74,0.84162,1.18014,1
72,74,0.89162,1.18014,1
73,74,0.94162,1.18014,1
74,74,0.99162,1.18014,1
75,74,1.04162,1.18014,1
76,74,1.09162,1.18014,1
77,74,1.14162,1.18014,1
78,74,1.19162,1.18014,1
79,74,1.24162,1.18014,1
80,74,1.29162,1.18014,1
81,74,1.34162,1.18014,1
82,74,1.39162,1.18014,1
83,74,1.44162,1.18014,1
84,74,1.49162,1.18014,1
85,74,1.54162,1.18014,1
86,74,1.59162,1.18014,1
87,74,1.64162,1.18014,1
93,74,1.94162,1.18014,1
131,74,3.84162,1.18014,1
132,74,3.89162,1.18014,1
133,74,3.94162,1.18014,1
10,75,-2.20838,1.23014,1
11,75,-2.15838,1.23014,1
12,75,-2.10838,1.23014,1
13,75,-2.05838,1.23014,1
14,75,-2.00838,1.23014,1
15,75,-1.95838,1.23014,1
17,75,-1.85838,1.23014,1
18,75,-1.80838,1.23014,1
19,75,-1.75838,1.23014,1
20,75,-1.70838,1.23014,1
21,75,-1.65838,1.23014,1
22,75,-1.60838,1.23014,1
63,75,0.44162,1.23014,1
64,75,0.49162,1.23014,1
65,75,0.54162,1.23014,1
68,75,0.69162,1.23014,1
71,75,0.84162,1.23014,1
72,75,0.89162,1.23014,1
73,75,0.94162,1.23014,1
74,75,0.99162,1.23014,1
75,75,1.04162,1.23014,1
76,75,1.09162,1.23014,1
78,75,1.19162,1.23014,1
79,75,1.24162,1.23014,1
80,75,1.29162,1.23014,1
81,75,1.34162,1.23014,1
82,75,1.39162,1.23014,1
83,75,1.44162,1.23014,1
84,75,1.49162,1.23014,1
85,75,1.54162,1.23014,1
86,75,1.59162,1.23014,1
87,75,1.64162,1.23014,1
88,75,1.69162,1.23014,1
90,75,1.79162,1.23014,1
94,75,1.99162,1.23014,1
95,75,2.04162,1.23014,1
98,75,2.19162,1.23014,1
99,75,2.24162,1.23014,1
131,75,3.84162,1.23014,1
132,75,3.89162,1.23014,1
133,75,3.94162,1.23014,1
135,75,4.04162,1.23014,1
10,76,-2.20838,1.28014,1
11,76,-2.15838,1.28014,1
12,76,-2.10838,1.28014,1
13,76,-2.05838,1.28014,1
14,76,-2.00838,1.28014,1
15,76,-1.95838,1.28014,1
16,76,-1.90838,1.28014,1
17,76,-1.85838,1.28014,1
18,76,-1.80838,1.28014,1
19,76,-1.75838,1.28014,1
20,76,-1.70838,1.28014,1
21,76,-1.65838,1.28014,1
22,76,-1.60838,1.28014,1
23,76,-1.55838,1.28014,1
63,76,0.44162,1.28014,1
64,76,0.49162,1.28014,1
65,76,0.54162,1.28014,1
66,76,0.59162,1.28014,1
68,76,0.69162,1.28014,1
69,76,0.74162,1.28014,1
74,76,0.99162,1.28014,1
75,76,1.04162,1.28014,1
76,76,1.09162,1.28014,1
78,76,1.19162,1.28014,1
79,76,1.24162,1.28014,1
80,76,1.29162,1.28014,1
81,76,1.34162,1.28014,1
82,76,1.39162,1.28014,1
83,76,1.44162,1.28014,1
84,76,1.49162,1.28014,1
85,76,1.54162,1.28014,1
86,76,1.59162,1.28014,1
87,76,1.64162,1.28014,1
89,76,1.74162,1.28014,1
93,76,1.94162,1.28014,1
94,76,1.99162,1.28014,1
95,76,2.04162,1.28014,1
96,76,2.09162,1.28014,1
97,76,2.14162,1.28014,1
98,76,2.19162,1.28014,1
100,76,2.29162,1.28014,1
129,76,3.74162,1.28014,1
130,76,3.79162,1.28014,1
131,76,3.84162,1.28014,1
132,76,3.89162,1.28014,1
133,76,3.94162,1.28014,1
11,77,-2.15838,1.33014,1
12,77,-2.10838,1.33014,1
14,77,-2.00838,1.33014,1
15,77,-1.95838,1.33014,1
16,77,-1.90838,1.33014,1
17,77,-1.85838,1.33014,1
18,77,-1.80838,1.33014,1
19,77,-1.75838,1.33014,1
21,77,-1.65838,1.33014,1
22,77,-1.60838,1.33014,1
23,77,-1.55838,1.33014,1
64,77,0.49162,1.33014,1
65,77,0.54162,1.33014,1
78,77,1.19162,1.33014,1
79,77,1.24162,1.33014,1
80,77,1.29162,1.33014,1
81,77,1.34162,1.33014,1
82,77,1.39162,1.33014,1
83,77,1.44162,1.33014,1
84,77,1.49162,1.33014,1
85,77,1.54162,1.33014,1
86,77,1.59162,1.33014,1
87,77,1.64162,1.33014,1
89,77,1.74162,1.33014,1
93,77,1.94162,1.33014,1
94,77,1.99162,1.33014,1
95,77,2.04162,1.33014,1
96,77,2.09162,1.33014,1
97,77,2.14162,1.33014,1
98,77,2.19162,1.33014,1
99,77,2.24162,1.33014,1
100,77,2.29162,1.33014,1
129,77,3.74162,1.33014,1
131,77,3.84162,1.33014,1
132,77,3.89162,1.33014,1
133,77,3.94162,1.33014,1
135,77,4.04162,1.33014,1
136,77,4.09162,1.33014,1
11,78,-2.15838,1.38014,1
12,78,-2.10838,1.38014,1
13,78,-2.05838,1.38014,1
15,78,-1.95838,1.38014,1
17,78,-1.85838,1.38014,1
18,78,-1.80838,1.38014,1
22,78,-1.60838,1.38014,1
23,78,-1.55838,1.38014,1
64,78,0.49162,1.38014,1
65,78,0.54162,1.38014,1
68,78,0.69162,1.38014,1
69,78,0.74162,1.38014,1
77,78,1.14162,1.38014,1
78,78,1.19162,1.38014,1
79,78,1.24162,1.38014,1
80,78,1.29162,1.38014,1
81,78,1.34162,1.38014,1
82,78,1.39162,1.38014,1
83,78,1.44162,1.38014,1
84,78,1.49162,1.38014,1
87,78,1.64162,1.38014,1
88,78,1.69162,1.38014,1
92,78,1.89162,1.38014,1
93,78,1.94162,1.38014,1
94,78,1.99162,1.38014,1
95,78,2.04162,1.38014,1
96,78,2.09162,1.38014,1
97,78,2.14162,1.38014,1
99,78,2.24162,1.38014,1
129,78,3.74162,1.38014,1
130,78,3.79162,1.38014,1
131,78,3.84162,1.38014,1
132,78,3.89162,1.38014,1
133,78,3.94162,1.38014,1
134,78,3.99162,1.38014,1
136,78,4.09162,1.38014,1
11,79,-2.15838,1.43014,1
12,79,-2.10838,1.43014,1
20,79,-1.70838,1.43014,1
22,79,-1.60838,1.43014,1
23,79,-1.55838,1.43014,1
64,79,0.49162,1.43014,1
65,79,0.54162,1.43014,1
66,79,0.59162,1.43014,1
79,79,1.24162,1.43014,1
80,79,1.29162,1.43014,1
81,79,1.34162,1.43014,1
82,79,1.39162,1.43014,1
89,79,1.74162,1.43014,1
92,79,1.89162,1.43014,1
93,79,1.94162,1.43014,1
94,79,1.99162,1.43014,1
95,79,2.04162,1.43014,1
99,79,2.24162,1.43014,1
124,79,3.49162,1.43014,1
125,79,3.54162,1.43014,1
128,79,3.69162,1.43014,1
129,79,3.74162,1.43014,1
130,79,3.79162,1.43014,1
131,79,3.84162,1.43014,1
132,79,3.89162,1.43014,1
133,79,3.94162,1.43014,1
11,80,-2.15838,1.48014,1
12,80,-2.10838,1.48014,1
20,80,-1.70838,1.48014,1
21,80,-1.65838,1.48014,1
22,80,-1.60838,1.48014,1
23,80,-1.55838,1.48014,1
64,80,0.49162,1.48014,1
65,80,0.54162,1.48014,1
80,80,1.29162,1.48014,1
90,80,1.79162,1.48014,1
93,80,1.94162,1.48014,1
94,80,1.99162,1.48014,1
95,80,2.04162,1.48014,1
96,80,2.09162,1.48014,1
97,80,2.14162,1.48014,1
101,80,2.34162,1.48014,1
123,80,3.44162,1.48014,1
124,80,3.49162,1.48014,1
128,80,3.69162,1.48014,1
129,80,3.74162,1.48014,1
130,80,3.79162,1.48014,1
131,80,3.84162,1.48014,1
132,80,3.89162,1.48014,1
133,80,3.94162,1.48014,1
134,80,3.99162,1.48014,1
11,81,-2.15838,1.53014,1
12,81,-2.10838,1.53014,1
13,81,-2.05838,1.53014,1
17,81,-1.85838,1.53014,1
20,81,-1.70838,1.53014,1
21,81,-1.65838,1.53014,1
22,81,-1.60838,1.53014,1
23,81,-1.55838,1.53014,1
64,81,0.49162,1.53014,1
65,81,0.54162,1.53014,1
66,81,0.59162,1.53014,1
81,81,1.34162,1.53014,1
88,81,1.69162,1.53014,1
93,81,1.94162,1.53014,1
95,81,2.04162,1.53014,1
96,81,2.09162,1.53014,1
97,81,2.14162,1.53014,1
98,81,2.19162,1.53014,1
123,81,3.44162,1.53014,1
124,81,3.49162,1.53014,1
125,81,3.54162,1.53014,1
127,81,3.64162,1.53014,1
129,81,3.74162,1.53014,1
130,81,3.79162,1.53014,1
131,81,3.84162,1.53014,1
132,81,3.89162,1.53014,1
133,81,3.94162,1.53014,1
134,81,3.99162,1.53014,1
11,82,-2.15838,1.58014,1
12,82,-2.10838,1.58014,1
13,82,-2.05838,1.58014,1
16,82,-1.90838,1.58014,1
19,82,-1.75838,1.58014,1
64,82,0.49162,1.58014,1
65,82,0.54162,1.58014,1
66,82,0.59162,1.58014,1
84,82,1.49162,1.58014,1
85,82,1.54162,1.58014,1
90,82,1.79162,1.58014,1
94,82,1.99162,1.58014,1
95,82,2.04162,1.58014,1
96,82,2.09162,1.58014,1
97,82,2.14162,1.58014,1
98,82,2.19162,1.58014,1
99,82,2.24162,1.58014,1
117,82,3.14162,1.58014,1
118,82,3.19162,1.58014,1
119,82,3.24162,1.58014,1
120,82,3.29162,1.58014,1
121,82,3.34162,1.58014,1
122,82,3.39162,1.58014,1
123,82,3.44162,1.58014,1
124,82,3.49162,1.58014,1
125,82,3.54162,1.58014,1
126,82,3.59162,1.58014,1
127,82,3.64162,1.58014,1
129,82,3.74162,1.58014,1
130,82,3.79162,1.58014,1
131,82,3.84162,1.58014,1
132,82,3.89162,1.58014,1
133,82,3.94162,1.58014,1
134,82,3.99162,1.58014,1
12,83,-2.10838,1.63014,1
13,83,-2.05838,1.63014,1
16,83,-1.90838,1.63014,1
17,83,-1.85838,1.63014,1
64,83,0.49162,1.63014,1
65,83,0.54162,1.63014,1
66,83,0.59162,1.63014,1
84,83,1.49162,1.63014,1
85,83,1.54162,1.63014,1
88,83,1.69162,1.63014,1
94,83,1.99162,1.63014,1
95,83,2.04162,1.63014,1
96,83,2.09162,1.63014,1
97,83,2.14162,1.63014,1
98,83,2.19162,1.63014,1
113,83,2.94162,1.63014,1
114,83,2.99162,1.63014,1
115,83,3.04162,1.63014,1
116,83,3.09162,1.63014,1
117,83,3.14162,1.63014,1
118,83,3.19162,1.63014,1
119,83,3.24162,1.63014,1
120,83,3.29162,1.63014,1
121,83,3.34162,1.63014,1
122,83,3.39162,1.63014,1
123,83,3.44162,1.63014,1
124,83,3.49162,1.63014,1
125,83,3.54162,1.63014,1
127,83,3.64162,1.63014,1
129,83,3.74162,1.63014,1
130,83,3.79162,1.63014,1
131,83,3.84162,1.63014,1
132,83,3.89162,1.63014,1
133,83,3.94162,1.63014,1
134,83,3.99162,1.63014,1
12,84,-2.10838,1.68014,1
13,84,-2.05838,1.68014,1
14,84,-2.00838,1.68014,1
63,84,0.44162,1.68014,1
64,84,0.49162,1.68014,1
65,84,0.54162,1.68014,1
66,84,0.59162,1.68014,1
94,84,1.99162,1.68014,1
95,84,2.04162,1.68014,1
96,84,2.09162,1.68014,1
97,84,2.14162,1.68014,1
98,84,2.19162,1.68014,1
111,84,2.84162,1.68014,1
112,84,2.89162,1.68014,1
113,84,2.94162,1.68014,1
114,84,2.99162,1.68014,1
115,84,3.04162,1.68014,1
116,84,3.09162,1.68014,1
117,84,3.14162,1.68014,1
118,84,3.19162,1.68014,1
119,84,3.24162,1.68014,1
120,84,3.29162,1.68014,1
121,84,3.34162,1.68014,1
122,84,3.39162,1.68014,1
123,84,3.44162,1.68014,1
124,84,3.49162,1.68014,1
125,84,3.54162,1.68014,1
126,84,3.59162,1.68014,1
127,84,3.64162,1.68014,1
128,84,3.69162,1.68014,1
129,84,3.74162,1.68014,1
130,84,3.79162,1.68014,1
131,84,3.84162,1.68014,1
132,84,3.89162,1.68014,1
133,84,3.94162,1.68014,1
134,84,3.99162,1.68014,1
13,85,-2.05838,1.73014,1
14,85,-2.00838,1.73014,1
57,85,0.14162,1.73014,1
58,85,0.19162,1.73014,1
60,85,0.29162,1.73014,1
62,85,0.39162,1.73014,1
63,85,0.44162,1.73014,1
64,85,0.49162,1.73014,1
65,85,0.54162,1.73014,1
66,85,0.59162,1.73014,1
81,85,1.34162,1.73014,1
82,85,1.39162,1.73014,1
83,85,1.44162,1.73014,1
84,85,1.49162,1.73014,1
94,85,1.99162,1.73014,1
95,85,2.04162,1.73014,1
96,85,2.09162,1.73014,1
97,85,2.14162,1.73014,1
98,85,2.19162,1.73014,1
110,85,2.79162,1.73014,1
112,85,2.89162,1.73014,1
113,85,2.94162,1.73014,1
114,85,2.99162,1.73014,1
115,85,3.04162,1.73014,1
116,85,3.09162,1.73014,1
117,85,3.14162,1.73014,1
118,85,3.19162,1.73014,1
119,85,3.24162,1.73014,1
120,85,3.29162,1.73014,1
123,85,3.44162,1.73014,1
124,85,3.49162,1.73014,1
125,85,3.54162,1.73014,1
126,85,3.59162,1.73014,1
129,85,3.74162,1.73014,1
130,85,3.79162,1.73014,1
131,85,3.84162,1.73014,1
132,85,3.89162,1.73014,1
133,85,3.94162,1.73014,1
13,86,-2.05838,1.78014,1
14,86,-2.00838,1.78014,1
15,86,-1.95838,1.78014,1
54,86,-0.00838,1.78014,1
55,86,0.04162,1.78014,1
56,86,0.09162,1.78014,1
57,86,0.14162,1.78014,1
58,86,0.19162,1.78014,1
59,86,0.24162,1.78014,1
60,86,0.29162,1.78014,1
61,86,0.34162,1.78014,1
62,86,0.39162,1.78014,1
63,86,0.44162,1.78014,1
64,86,0.49162,1.78014,1
65,86,0.54162,1.78014,1
66,86,0.59162,1.78014,1
82,86,1.39162,1.78014,1
84,86,1.49162,1.78014,1
87,86,1.64162,1.78014,1
93,86,1.94162,1.78014,1
94,86,1.99162,1.78014,1
95,86,2.04162,1.78014,1
96,86,2.09162,1.78014,1
97,86,2.14162,1.78014,1
98,86,2.19162,1.78014,1
111,86,2.84162,1.78014,1
112,86,2.89162,1.78014,1
113,86,2.94162,1.78014,1
114,86,2.99162,1.78014,1
116,86,3.09162,1.78014,1
117,86,3.14162,1.78014,1
119,86,3.24162,1.78014,1
120,86,3.29162,1.78014,1
121,86,3.34162,1.78014,1
127,86,3.64162,1.78014,1
129,86,3.74162,1.78014,1
130,86,3.79162,1.78014,1
131,86,3.84162,1.78014,1
132,86,3.89162,1.78014,1
133,86,3.94162,1.78014,1
13,87,-2.05838,1.83014,1
14,87,-2.00838,1.83014,1
49,87,-0.25838,1.83014,1
50,87,-0.20838,1.83014,1
51,87,-0.15838,1.83014,1
52,87,-0.10838,1.83014,1
53,87,-0.05838,1.83014,1
54,87,-0.00838,1.83014,1
55,87,0.04162,1.83014,1
56,87,0.09162,1.83014,1
57,87,0.14162,1.83014,1
58,87,0.19162,1.83014,1
59,87,0.24162,1.83014,1
60,87,0.29162,1.83014,1
61,87,0.34162,1.83014,1
62,87,0.39162,1.83014,1
63,87,0.44162,1.83014,1
64,87,0.49162,1.83014,1
65,87,0.54162,1.83014,1
76,87,1.09162,1.83014,1
79,87,1.24162,1.83014,1
81,87,1.34162,1.83014,1
82,87,1.39162,1.83014,1
83,87,1.44162,1.83014,1
84,87,1.49162,1.83014,1
85,87,1.54162,1.83014,1
86,87,1.59162,1.83014,1
89,87,1.74162,1.83014,1
90,87,1.79162,1.83014,1
92,87,1.89162,1.83014,1
95,87,2.04162,1.83014,1
96,87,2.09162,1.83014,1
97,87,2.14162,1.83014,1
111,87,2.84162,1.83014,1
112,87,2.89162,1.83014,1
113,87,2.94162,1.83014,1
114,87,2.99162,1.83014,1
119,87,3.24162,1.83014,1
120,87,3.29162,1.83014,1
131,87,3.84162,1.83014,1
132,87,3.89162,1.83014,1
133,87,3.94162,1.83014,1
12,88,-2.10838,1.88014,1
13,88,-2.05838,1.88014,1
14,88,-2.00838,1.88014,1
50,88,-0.20838,1.88014,1
51,88,-0.15838,1.88014,1
52,88,-0.10838,1.88014,1
53,88,-0.05838,1.88014,1
54,88,-0.00838,1.88014,1
55,88,0.04162,1.88014,1
57,88,0.14162,1.88014,1
58,88,0.19162,1.88014,1
59,88,0.24162,1.88014,1
60,88,0.29162,1.88014,1
61,88,0.34162,1.88014,1
62,88,0.39162,1.88014,1
63,88,0.44162,1.88014,1
64,88,0.49162,1.88014,1
65,88,0.54162,1.88014,1
66,88,0.59162,1.88014,1
67,88,0.64162,1.88014,1
71,88,0.84162,1.88014,1
76,88,1.09162,1.88014,1
81,88,1.34162,1.88014,1
82,88,1.39162,1.88014,1
84,88,1.49162,1.88014,1
86,88,1.59162,1.88014,1
87,88,1.64162,1.88014,1
88,88,1.69162,1.88014,1
95,88,2.04162,1.88014,1
96,88,2.09162,1.88014,1
97,88,2.14162,1.88014,1
12,89,-2.10838,1.93014,1
13,89,-2.05838,1.93014,1
14,89,-2.00838,1.93014,1
50,89,-0.20838,1.93014,1
51,89,-0.15838,1.93014,1
54,89,-0.00838,1.93014,1
55,89,0.04162,1.93014,1
56,89,0.09162,1.93014,1
57,89,0.14162,1.93014,1
58,89,0.19162,1.93014,1
59,89,0.24162,1.93014,1
60,89,0.29162,1.93014,1
61,89,0.34162,1.93014,1
62,89,0.39162,1.93014,1
63,89,0.44162,1.93014,1
64,89,0.49162,1.93014,1
67,89,0.64162,1.93014,1
68,89,0.69162,1.93014,1
77,89,1.14162,1.93014,1
78,89,1.19162,1.93014,1
81,89,1.34162,1.93014,1
82,89,1.39162,1.93014,1
84,89,1.49162,1.93014,1
85,89,1.54162,1.93014,1
89,89,1.74162,1.93014,1
95,89,2.04162,1.93014,1
97,89,2.14162,1.93014,1
100,89,2.29162,1.93014,1
13,90,-2.05838,1.98014,1
14,90,-2.00838,1.98014,1
15,90,-1.95838,1.98014,1
49,90,-0.25838,1.98014,1
51,90,-0.15838,1.98014,1
52,90,-0.10838,1.98014,1
55,90,0.04162,1.98014,1
56,90,0.09162,1.98014,1
57,90,0.14162,1.98014,1
58,90,0.19162,1.98014,1
59,90,0.24162,1.98014,1
60,90,0.29162,1.98014,1
61,90,0.34162,1.98014,1
62,90,0.39162,1.98014,1
63,90,0.44162,1.98014,1
67,90,0.64162,1.98014,1
68,90,0.69162,1.98014,1
74,90,0.99162,1.98014,1
85,90,1.54162,1.98014,1
86,90,1.59162,1.98014,1
87,90,1.64162,1.98014,1
89,90,1.74162,1.98014,1
90,90,1.79162,1.98014,1
94,90,1.99162,1.98014,1
95,90,2.04162,1.98014,1
98,90,2.19162,1.98014,1
102,90,2.39162,1.98014,1
111,90,2.84162,1.98014,1
12,91,-2.10838,2.03014,1
13,91,-2.05838,2.03014,1
14,91,-2.00838,2.03014,1
15,91,-1.95838,2.03014,1
43,91,-0.55838,2.03014,1
49,91,-0.25838,2.03014,1
50,91,-0.20838,2.03014,1
