x,y,z
1.61817,-0.262417,0.342248
1.86844,-0.385617,0.242426
1.88547,-0.395117,0.201398
1.8925,-0.399808,0.159877
2.25532,-1.71309,0.829896
2.26173,-1.71359,0.75782
2.26025,-1.70532,0.684273
2.264,-1.70295,0.61283
2.26047,-1.69253,0.540653
2.26163,-1.68733,0.470029
2.26825,-1.68813,0.400363
2.27365,-1.68754,0.330592
2.27785,-1.68557,0.260765
2.27408,-1.67485,0.191128
0.837216,-0.747334,0.365621
0.842994,-0.740943,0.308515
0.853832,-0.748632,0.252307
0.860832,-0.75656,0.223734
0.857525,-0.73659,0.195949
0.41923,-1.58245,0.32502
0.423803,-1.71211,0.279181
0.685574,1.09654,0.164012
0.67981,1.08953,0.186745
0.672693,1.09312,0.230435
0.0277187,-0.699899,0.170465
1.13857,1.12087,0.177269
1.09254,1.10229,0.341784
2.17005,1.25975,0.1895
2.15952,1.2594,0.240897
2.14786,1.25829,0.291776
1.71879,1.01185,0.355671
1.38739,0.822117,0.411258
1.4062,0.836923,0.444366
3.8063,0.758449,0.174426
3.81665,0.761257,0.263023
3.8148,0.76218,0.351814
2.4433,0.557671,0.359808
3.82392,0.765774,0.530809
3.83246,0.769117,0.712343
2.42875,0.557898,0.569578
2.43893,0.560004,0.62519
2.46614,-0.180922,0.197296
1.74654,-0.0239478,0.247952
1.69765,-0.0246682,0.380201
1.69305,-0.0265968,0.413119
1.69086,-0.032201,0.480438
1.68368,-0.0335723,0.51319
1.67565,-0.0347452,0.545755
2.98316,-0.363996,0.947235
3.34179,-1.85874,0.576823
3.33828,-1.87863,0.671082
3.33335,-1.89776,0.766156
3.32618,-1.9155,0.861884
3.31598,-1.9312,0.958
3.13036,-1.81064,1.00496
2.99785,-1.72918,1.05774
1.85869,-1.91256,0.154287
1.45997,-1.34022,0.273221
1.1167,-0.821492,0.326833
1.13721,-0.893603,0.39982
1.13628,-0.911872,0.436354
1.10561,-0.877765,0.463705
0.63026,-0.864619,0.254246
0.586695,-0.62182,0.273623
0.572999,-0.639938,0.319435
0.518519,1.16259,0.154705
0.90239,1.12504,0.228463
1.30467,1.02439,0.386433
1.30918,0.983625,0.299849
1.57253,1.16137,0.209698
3.79855,1.38127,0.969173
3.75781,1.34355,0.867228
3.75064,1.31751,0.774253
3.95572,1.35835,0.711291
3.95394,1.33326,0.615932
3.94359,1.28191,0.427576
3.94373,1.25819,0.33489
3.95104,1.23665,0.242636
3.9376,1.20951,0.150852
1.91646,0.183558,0.601872
1.86573,0.17447,0.513325
1.86717,0.162709,0.438974
1.92553,0.140645,0.332299
1.93711,0.127896,0.25639
1.94636,0.121166,0.217928
3.32893,-1.24762,1.05245
3.31972,-1.24749,0.961065
3.3161,-1.25023,0.872389
3.31036,-1.25178,0.78431
3.44927,-1.33052,0.720342
3.44857,-1.33482,0.630413
1.60926,-0.350832,0.357775
1.71434,-0.414658,0.219668
1.87579,-0.504367,0.174407
1.17508,-0.570548,0.475614
1.16905,-0.557337,0.38571
0.894409,-1.15053,0.482798
0.798752,-0.818886,0.397177
0.796008,-0.784693,0.335344
0.803935,-0.785551,0.278619
0.808206,-0.774972,0.222013
0.808254,-0.763411,0.194346
0.332209,-1.73551,0.378571
0.321131,-1.72053,0.329455
0.334918,-1.65387,0.277244
0.0896536,-0.537423,0.163868
1.26249,1.22948,0.269282
1.24558,1.21739,0.30124
1.29431,1.28843,0.339608
3.02579,1.62014,0.19823
3.00394,1.61904,0.273893
2.98919,1.62164,0.348855
2.97275,1.62321,0.423231
2.99817,1.64801,0.501345
1.43232,0.783139,0.4028
1.44378,0.793874,0.434968
3.13135,0.599784,0.17279
3.0833,0.596761,0.243471
3.07209,0.598681,0.31257
3.03042,0.596251,0.37961
3.03547,0.600305,0.44832
3.03871,0.60409,0.517417
3.04011,0.607609,0.586851
2.97223,0.60104,0.645822
2.51978,0.537806,0.629888
2.56581,0.5473,0.696497
2.55299,0.548138,0.752078
1.64111,-0.0588237,0.163173
1.63326,-0.0599088,0.227192
1.62423,-0.0591994,0.258794
1.60186,-0.0567011,0.320407
1.61848,-0.062539,0.35304
1.61062,-0.0638435,0.415535
1.61409,-0.0664372,0.448124
1.61762,-0.0690868,0.481232
1.61081,-0.0690615,0.512503
3.04947,-0.454569,0.996134
3.37979,-1.81348,0.189108
3.3718,-1.82525,0.281737
3.36176,-1.83566,0.374331
3.34158,-1.83887,0.466206
3.12187,-1.69739,0.535839
3.04358,-1.65684,0.612114
2.99612,-1.6383,0.68964
2.96234,-1.62959,0.76799
2.94275,-1.63137,0.848767
2.92143,-1.63189,0.929124
2.8984,-1.63112,1.00901
2.87369,-1.62908,1.08836
1.77185,-1.75722,0.176478
1.46988,-1.32139,0.238882
1.242,-0.988384,0.277119
1.09827,-0.841147,0.433342
1.10684,-0.890133,0.508473
0.803717,-1.5368,0.157236
0.570893,-0.614043,0.352896
-0.0217856,-1.68652,0.208225
-0.039927,-1.68223,0.256657
2.03,1.57559,0.287227
2.06894,1.5596,0.184226
3.69885,1.46969,0.863716
3.69409,1.43927,0.77167
3.89826,1.48567,0.709205
3.89888,1.45629,0.614803
3.88844,1.42339,0.520463
3.89334,1.39619,0.428333
3.88629,1.3652,0.336317
3.88625,1.33683,0.245231
3.88473,1.3082,0.154609
1.84145,0.179446,0.579111
1.97457,0.110339,0.291593
1.97462,0.10248,0.25236
1.87408,0.0959562,0.178599
3.3559,-1.1874,1.0941
3.34578,-1.19172,1.00292
3.32377,-1.19001,0.910457
3.31801,-1.19612,0.823313
3.37035,-1.23102,0.747052
3.46966,-1.29883,0.585933
3.47288,-1.30951,0.497564
3.47404,-1.31908,0.409019
3.47316,-1.32752,0.32036
3.46133,-1.33025,0.231695
2.95069,-1.07397,0.160959
1.12831,-0.606706,0.414012
1.13369,-0.611588,0.358208
1.13726,-0.614158,0.302108
1.1392,-0.613643,0.217742
0.928363,-1.23699,0.557766
0.928938,-1.22503,0.514638
0.928729,-1.21102,0.472159
0.940626,-1.23357,0.435392
0.823919,-0.874078,0.359164
0.808747,-0.819676,0.325185
0.323989,-1.73669,0.407046
0.338032,-1.65298,0.351749
0.368583,-1.53886,0.209484
0.376386,-1.5376,0.164215
0.0935098,-0.573498,0.254002
0.0895166,-0.59237,0.231524
0.0813955,-0.62075,0.20755
0.0418696,-0.719533,0.176284
1.95795,2.17557,0.186539
1.22273,1.22879,0.284291
2.98262,1.64797,0.188748
2.96079,1.64904,0.264404
2.94509,1.6535,0.339345
2.92773,1.65686,0.413712
2.94299,1.67956,0.490744
2.25619,-0.216657,0.167996
2.14253,-0.191287,0.218931
1.69353,-0.0915107,0.396013
1.66035,-0.0842174,0.425395
1.63714,-0.0791542,0.454907
1.62712,-0.0773136,0.55284
2.97692,-0.378972,0.97052
3.37078,-1.7796,0.157445
3.37464,-1.79398,0.2496
3.37557,-1.80655,0.342246
3.37521,-1.8184,0.435345
3.37274,-1.82896,0.528833
3.35328,-1.84044,0.715417
3.33638,-1.84133,0.807863
3.13577,-1.71287,0.858907
3.06109,-1.67209,0.930438
3.01712,-1.65274,1.00728
2.98665,-1.64291,1.08702
2.96234,-1.63747,1.16851
1.28114,-1.10756,0.292718
1.08338,-0.84225,0.377321
1.09116,-0.868138,0.412219
1.08873,-0.906878,0.516831
1.12184,-0.978362,0.569518
0.824761,-1.54871,0.193819
0.579252,-0.496581,0.262856
0.579586,-0.526525,0.281627
0.563864,-0.60727,0.344016
0.355692,-0.379957,0.150604
0.056516,-1.6925,0.202004
0.0388457,-1.68943,0.249043
0.0192656,-1.69482,0.296319
0.00204402,-1.68912,0.343563
-0.0172316,-1.69183,0.391472
-0.761072,-1.5181,0.180642
1.39956,1.09091,0.332115
1.28676,0.969556,0.29345
1.42581,1.08083,0.267301
2.03382,1.57797,0.173268
3.78509,1.59663,0.80767
3.77292,1.55845,0.71207
3.89364,1.57439,0.63309
3.90769,1.48065,0.352587
3.89134,1.41013,0.168615
1.84836,0.200727,0.572194
1.92232,0.136565,0.318606
1.79426,0.116104,0.20883
3.37885,-1.06512,1.10166
3.37586,-1.07619,1.01363
3.37069,-1.08615,0.926078
3.44335,-1.1423,0.768086
3.50354,-1.18132,0.690073
3.50196,-1.20511,0.514067
3.50257,-1.21751,0.426402
3.50109,-1.22889,0.338611
3.48938,-1.23542,0.250756
3.03866,-1.03543,0.176123
1.55101,-0.984549,0.707255
1.20963,-0.628229,0.536242
1.16935,-0.591143,0.3221
0.919171,-1.19165,0.575464
0.943868,-1.25174,0.54856
0.862546,-1.01098,0.464885
0.808247,-0.849727,0.407068
0.807697,-0.797725,0.208596
0.807523,-0.783168,0.155214
0.401752,-1.53694,0.491961
0.408826,-1.53279,0.446304
0.429092,-1.59293,0.31454
0.435723,-1.72098,0.269732
0.450639,-1.60141,0.176417
-0.270778,-1.45614,0.256096
-0.250863,-1.43263,0.210951
2.80962,1.73311,0.188983
2.13499,1.30975,0.312744
1.92485,1.17801,0.352061
1.44915,0.861562,0.35234
3.03892,0.627008,0.171482
3.0487,0.636022,0.240499
3.09504,0.651695,0.310897
3.12962,0.665428,0.383344
3.25926,0.697149,0.465054
3.81835,0.811234,0.597973
3.82607,0.822087,0.690337
2.47569,0.571868,0.627189
1.70425,-0.0879633,0.185921
1.66637,-0.079947,0.220946
1.63836,-0.0739698,0.253912
1.61791,-0.0681283,0.478448
1.75488,-0.094817,0.616451
3.37445,-1.74008,0.235733
3.36878,-1.7473,0.327439
3.36939,-1.75875,0.419567
3.35956,-1.76346,0.511355
3.35024,-1.78004,0.696836
3.35799,-1.79687,0.792807
3.3527,-1.82937,1.08303
3.35109,-1.84071,1.18258
3.35573,-1.85659,1.28603
1.93542,-1.99881,0.174821
1.91326,-1.99228,0.242754
1.36056,-1.20184,0.288082
1.10591,-0.875714,0.407517
1.11477,-0.945699,0.554528
0.867133,-1.64874,0.179895
0.844213,-1.61423,0.227486
0.828126,-1.60761,0.273469
0.799674,-1.54307,0.31671
0.626234,-0.774662,0.310997
0.58415,-0.602424,0.319771
0.0930844,-1.69689,0.190043
0.0584996,-1.69094,0.28385
0.0395336,-1.69581,0.331157
0.0227759,-1.68958,0.378222
-0.00825073,-0.514863,0.180972
-0.0392185,-0.533343,0.220292
1.36167,1.12371,0.332469
1.46935,1.21343,0.30522
2.04935,1.76015,0.280388
2.09205,1.77223,0.224354
1.60464,1.28513,0.19198
1.46957,1.14034,0.164085
3.57178,1.56019,0.789015
3.94312,1.6896,0.753189
3.94721,1.65837,0.655212
3.94035,1.62298,0.557214
3.82977,1.5465,0.454323
3.9298,1.52351,0.271024
3.9302,1.49251,0.17727
2.46737,0.232162,0.708168
2.45912,0.220094,0.652016
2.96362,0.214091,0.685491
1.8997,0.185235,0.424847
2.0889,0.175886,0.404717
1.98666,0.159127,0.315061
3.727,0.111459,0.305
3.71692,0.0935595,0.220524
3.14523,0.0946301,0.155755
3.33225,-0.937925,1.04008
3.33874,-0.951063,0.956834
3.34223,-0.962953,0.873358
3.34366,-0.973936,0.789962
3.51468,-1.05309,0.733737
3.5124,-1.06299,0.645838
1.85275,-0.403908,0.3116
3.51894,-1.10822,0.297844
3.50611,-1.11327,0.210714
1.80275,-0.397003,0.193382
2.28352,-1.62803,0.930536
2.28174,-1.62633,0.857803
1.21556,-0.577507,0.475614
1.20434,-0.566211,0.272229
1.23704,-0.597604,0.15568
0.829873,-0.729759,0.291212
0.472389,-1.75258,0.463543
0.475319,-1.4933,0.391149
0.481608,-1.46729,0.345985
0.485693,-1.37014,0.300034
0.497802,-1.35123,0.219873
0.50369,-1.33971,0.180578
-0.229947,-1.6371,0.254532
-0.221029,-1.6398,0.204521
-0.181582,-1.55759,0.158978
2.02061,1.30508,0.150265
2.01052,1.30705,0.20101
2.00668,1.31343,0.25133
1.9937,1.31311,0.301391
2.54452,0.697792,0.203478
2.60116,0.716419,0.260626
2.54811,0.711922,0.374628
2.55282,0.717504,0.432469
2.59511,0.7373,0.554581
2.56501,0.738342,0.669085
3.0812,0.880763,0.845671
1.82876,-0.00808844,0.251836
1.72949,0.00344974,0.320323
1.74587,0.000479341,0.3561
1.72985,-0.00167415,0.53038
1.71235,-0.000185996,0.562234
3.00991,-0.179979,0.952598
3.43027,-1.47135,0.198472
3.44288,-1.50421,0.37782
3.44201,-1.5169,0.46823
3.43351,-1.53944,0.649292
3.42518,-1.54853,0.740436
3.27316,-1.47425,0.80405
3.24537,-1.47151,0.887467
3.23255,-1.47758,0.974284
3.25016,-1.50187,1.07058
3.25767,-1.52054,1.16638
1.13248,-0.67925,0.168367
2.20261,-2.04158,0.188491
2.18334,-2.04486,0.261061
1.35431,-1.00778,0.293609
1.1909,-0.810203,0.317831
1.16653,-0.856435,0.51737
1.05542,-1.8478,0.230165
0.999852,-1.83957,0.388038
0.979732,-1.8305,0.439538
0.961928,-1.82965,0.491568
0.943749,-1.82741,0.543427
0.219186,-1.72019,0.191144
0.201486,-1.71895,0.23826
0.183934,-1.7164,0.28538
0.166545,-1.71254,0.332471
0.0142985,-0.610427,0.153194
-0.0963573,-0.777169,0.186451
2.08324,2.15114,0.452339
2.161,2.13431,0.262063
2.19152,2.13322,0.197368
3.11296,1.63076,0.761586
3.1521,1.62482,0.687779
3.18963,1.6177,0.612669
3.2246,1.60894,0.536213
3.25874,1.59945,0.458665
3.30008,1.59318,0.380372
3.32977,1.58082,0.300292
3.37656,1.57626,0.219016
2.48659,0.398496,0.670867
2.99862,0.436202,0.707291
3.11717,0.432816,0.657139
3.74989,0.471977,0.665997
3.77087,0.455761,0.581302
3.69115,0.431994,0.488617
3.63866,0.411083,0.401751
3.71148,0.398811,0.320584
3.71329,0.381719,0.236083
3.55611,0.356236,0.156255
2.90442,-0.510571,0.763831
1.76965,-0.191891,0.490108
1.99895,-0.285815,0.27437
1.8659,-0.249314,0.233288
2.54891,-0.466046,0.167453
2.67593,-1.5945,1.00754
2.67549,-1.59415,0.927539
2.66645,-1.58692,0.846251
2.68015,-1.5978,0.694324
2.68078,-1.59822,0.61763
2.67205,-1.59113,0.540197
2.67732,-1.59516,0.465105
2.67326,-1.59169,0.389381
2.67548,-1.59318,0.31431
2.6762,-1.59339,0.239197
2.49885,-1.45142,0.170949
0.957217,-0.781551,0.472367
0.966894,-0.793694,0.445292
1.00327,-0.842914,0.362027
1.22792,-1.23957,0.319284
1.4367,-1.60884,0.283165
1.47925,-1.67458,0.228615
0.551682,-0.69515,0.353553
0.550757,-0.658485,0.327043
0.572012,-0.612586,0.154674
-0.0742273,-1.66021,0.257464
-0.0651252,-1.66223,0.207988
2.0721,1.62933,0.18119
2.01567,1.59058,0.238261
1.41895,1.0634,0.277633
1.42197,1.07327,0.312244
1.33751,1.00301,0.338919
1.21238,0.899747,0.382562
3.92554,1.43419,0.153499
3.93119,1.46324,0.445343
3.93168,1.47237,0.543409
3.74559,1.42907,0.810087
3.7619,1.45264,1.00649
1.93815,0.133008,0.173776
3.07212,0.0910924,0.889238
3.06407,0.0906826,0.960875
1.81418,-0.383698,0.158464
1.8596,-0.406966,0.195679
1.75123,-0.379684,0.349244
3.51696,-1.14433,0.570348
3.51345,-1.15352,0.659042
3.37449,-1.10357,0.726394
3.37537,-1.11446,0.813255
3.38386,-1.1289,0.902882
3.38906,-1.14209,0.993368
3.38389,-1.15081,1.08257
3.39302,-1.1662,1.17743
1.17645,-0.580391,0.351418
1.15179,-0.59913,0.491135
0.842441,-0.769743,0.258467
0.835214,-0.840093,0.370298
1.01058,-1.32218,0.467855
0.443524,-1.43859,0.154591
0.42857,-1.46042,0.194063
0.411699,-1.61814,0.2334
0.395763,-1.58771,0.277444
0.365908,-1.51534,0.360478
-0.315196,-1.60176,0.186651
1.06593,1.10598,0.285649
1.08041,1.10876,0.258423
2.08379,1.29384,0.389096
2.09498,1.28214,0.339518
2.12942,1.28537,0.290474
2.16379,1.28803,0.239937
2.84795,1.69301,0.165437
2.52631,0.666585,0.715942
2.53057,0.653884,0.659199
2.74275,0.685237,0.638003
3.84144,0.895728,0.731648
2.35271,0.578589,0.469581
3.83123,0.851136,0.549914
2.57767,0.596724,0.382609
3.81012,0.805584,0.371255
3.11913,0.664814,0.276424
2.79287,0.579606,0.150807
1.68903,-0.0149894,0.570054
1.68644,-0.0191821,0.534756
1.75898,-0.0648507,0.302486
1.86483,-0.0909465,0.268829
2.42201,-0.21112,0.223512
2.39976,-0.21322,0.171555
1.8971,-0.112466,0.152658
3.38492,-1.60171,1.19585
3.37873,-1.60131,1.09776
3.37106,-1.59993,1.00083
3.3444,-1.58678,0.901121
3.43045,-1.64302,0.825642
3.42483,-1.64276,0.730683
3.43313,-1.65104,0.638464
3.42665,-1.6531,0.452141
3.42882,-1.65737,0.359835
3.43745,-1.66558,0.267503
3.43557,-1.66716,0.174848
1.18143,-0.854199,0.536828
1.17831,-0.828923,0.362224
2.01174,-1.97768,0.346063
2.0261,-1.98002,0.205319
0.950142,-1.82034,0.492488
0.956577,-1.81419,0.437436
0.965079,-1.81629,0.383409
0.973238,-1.817,0.329293
0.981051,-1.81631,0.275128
0.991125,-1.82388,0.220803
0.160689,-1.7098,0.267915
0.1698,-1.71092,0.218147
0.785391,1.10066,0.169326
0.780921,1.1161,0.219093
1.30122,1.1791,0.274586
1.39204,1.29334,0.314832
1.24603,1.13187,0.337474
3.29126,1.59043,0.189473
3.26987,1.58977,0.272255
3.25554,1.59247,0.354312
3.24023,1.59456,0.435841
3.2111,1.59926,0.597954
3.19815,1.60237,0.678978
3.1833,1.60448,0.75971
3.16656,1.60561,0.840091
1.78929,-0.184234,0.161313
3.55896,-0.69032,0.215167
1.61204,-0.150602,0.365225
1.7805,-0.206045,0.45635
2.92365,-0.550818,0.702133
3.68511,-0.786228,0.933018
2.9058,-1.63944,0.181812
2.87369,-1.63349,0.261191
2.84801,-1.63213,0.3393
2.82156,-1.63004,0.41636
2.79279,-1.62601,0.492235
2.73947,-1.62075,0.641784
2.71409,-1.61897,0.715768
2.69492,-1.62208,0.790753
2.66659,-1.6178,0.863271
2.63685,-1.61226,0.934858
1.238,-1.08462,0.181959
1.30202,-1.20869,0.217645
1.05656,-0.86072,0.318707
0.981834,-0.781385,0.39839
0.953806,-0.764065,0.451102
0.573804,-0.498841,0.161399
0.562441,-0.472588,0.181946
0.552579,-0.665563,0.293747
0.54971,-0.70374,0.318351
0.670519,-1.79037,0.452835
-0.0186207,-1.68765,0.159503
-0.0368329,-1.68481,0.207169
2.00888,1.58762,0.282521
2.04596,1.57246,0.177824
3.87559,1.58979,0.967633
3.76619,1.51877,0.849146
3.76159,1.49036,0.754191
3.91787,1.52319,0.680665
3.92663,1.49928,0.585254
3.9235,1.47124,0.489457
3.92814,1.44627,0.394932
3.91992,1.417,0.300593
3.91864,1.39042,0.207107
1.93145,0.204705,0.610253
1.91095,0.197953,0.565259
1.98036,0.156142,0.336258
1.95112,0.131118,0.177836
3.36534,-1.09559,1.14092
3.35785,-1.09801,1.04967
3.35607,-1.10289,0.961295
3.353,-1.10711,0.873649
3.34688,-1.10986,0.786383
3.48006,-1.17606,0.721784
3.48004,-1.18166,0.633079
1.61807,-0.331044,0.363664
1.81617,-0.42704,0.303465
1.84132,-0.443551,0.223611
2.28974,-1.67455,0.892308
1.20829,-0.562573,0.367315
1.20465,-0.557373,0.338093
1.23001,-0.578153,0.253134
1.23064,-0.577122,0.223999
0.841057,-0.752821,0.343652
0.844899,-0.753498,0.31658
0.850924,-0.742323,0.235323
0.870342,-0.761798,0.152034
0.478658,-1.43114,0.376632
0.486016,-1.43371,0.334224
0.497102,-1.57206,0.29519
0.51543,-1.64043,0.201271
0.606502,1.09079,0.180579
-0.197088,-1.65243,0.201375
-0.187482,-1.65372,0.150661
1.00631,1.13737,0.221666
1.95898,1.32561,0.193498
1.81478,1.22595,0.243303
1.94407,1.33114,0.291486
1.40266,0.93313,0.339618
1.34046,0.900763,0.424403
2.97474,0.888889,0.160467
3.87276,1.14544,0.315242
3.88136,1.16555,0.597463
3.8794,1.17088,0.692196
3.88358,1.17795,0.788489
2.75647,0.86542,0.742483
3.02754,0.947967,0.874421
2.00559,0.0530635,0.178922
2.0168,0.0494697,0.261532
1.77269,0.0656332,0.472367
1.76863,0.063481,0.544425
1.79796,0.0591279,0.588766
3.03154,-0.0713352,0.970944
3.48144,-1.34012,0.293508
3.48271,-1.3545,0.382618
3.47293,-1.36335,0.471496
3.46898,-1.37531,0.561035
3.47252,-1.39133,0.652106
3.46502,-1.40174,0.742498
3.31106,-1.36226,0.984137
1.16983,-0.591316,0.1998
1.1559,-0.668713,0.459704
1.19537,-0.728752,0.504995
0.84233,-0.84717,0.181416
1.13296,-1.84566,0.392119
1.09632,-1.84726,0.50014
1.0773,-1.84594,0.553903
0.454566,-0.362317,0.15084
0.407508,-1.70551,0.163599
0.390879,-1.66764,0.211489
0.371374,-1.73538,0.2581
0.335307,-1.74089,0.354365
1.08457,1.13651,0.321968
1.10482,1.14732,0.294932
1.92381,2.21839,0.228268
1.94714,2.21192,0.166366
1.61137,0.939384,0.395323
2.87482,1.69549,0.481603
2.90752,1.68962,0.411042
2.94733,1.68759,0.339675
2.97614,1.6787,0.266653
3.01289,1.67403,0.192447
2.40244,0.593483,0.689776
3.10278,0.696726,0.702511
3.07806,0.676888,0.627488
3.03101,0.638936,0.483455
3.02957,0.624049,0.415438
3.02532,0.608862,0.347721
3.05782,0.599205,0.280933
3.18659,0.602838,0.211329
2.77787,0.532339,0.15613
1.65181,-0.0270127,0.588924
1.6565,-0.0358202,0.522085
1.65765,-0.0437441,0.455507
1.60096,-0.059527,0.196797
1.65571,-0.0761654,0.161702
3.35871,-1.74084,1.1682
3.34569,-1.7333,1.06684
3.2661,-1.68094,0.950919
3.36809,-1.75075,0.880503
3.36393,-1.74908,0.784777
3.36662,-1.75299,0.597473
3.37276,-1.75811,0.504861
1.20914,-0.878028,0.454712
1.27734,-0.954925,0.318743
1.97524,-1.93116,0.307847
1.986,-1.93656,0.238862
0.886062,-1.81992,0.501078
0.880639,-1.75678,0.440509
0.85526,-1.60637,0.377366
0.871569,-1.64541,0.330582
0.89466,-1.71241,0.282213
0.906801,-1.7303,0.230709
0.149237,-1.71101,0.288926
0.15961,-1.70389,0.238706
0.168794,-1.70433,0.188675
0.781521,1.10157,0.20613
0.0031122,-0.56149,0.172926
1.30754,1.16649,0.289487
3.29035,1.62034,0.285171
3.28489,1.62671,0.36814
3.26858,1.62758,0.450396
3.25927,1.6319,0.532893
3.24804,1.63522,0.615197
3.23488,1.63753,0.697252
3.22856,1.64337,0.780673
3.21153,1.64368,0.862312
3.78309,0.519062,0.212639
3.78274,0.52028,0.300666
3.7801,0.521218,0.388659
3.78509,0.522818,0.47724
3.68962,0.514878,0.556848
3.72875,0.519603,0.648215
3.326,0.484827,0.912791
3.44923,0.49754,1.02522
3.55391,-0.675153,0.202081
1.8047,-0.18048,0.26451
1.84485,-0.213512,0.497155
3.00799,-0.572257,0.777632
2.89896,-1.63835,0.160045
2.87494,-1.63894,0.239484
2.84138,-1.63206,0.317651
2.78637,-1.62693,0.470692
2.74098,-1.62883,0.621601
2.71564,-1.62755,0.695879
2.69761,-1.61359,0.767906
2.63985,-1.60485,0.912199
1.21927,-1.09197,0.160824
1.28982,-1.25846,0.236797
1.14792,-1.03286,0.274412
0.946781,-0.777388,0.438481
0.586092,-0.53237,0.206814
0.572189,-0.66298,0.311312
-0.0301883,-1.67415,0.243944
0.8543,1.11532,0.266089
1.63231,1.22579,0.156221
3.9093,1.66393,0.951859
3.89776,1.63221,0.849918
3.83915,1.5823,0.743077
3.89444,1.55227,0.558319
3.88127,1.52172,0.462444
3.92175,1.5114,0.369958
3.92238,1.4863,0.275515
3.92055,1.46053,0.181547
3.7206,0.230259,1.09869
2.45031,0.222898,0.712223
2.95495,0.199165,0.694456
3.67429,0.175992,0.73743
3.72655,0.122034,0.401425
3.71905,0.109307,0.316023
2.93243,0.119611,0.169939
3.35914,-0.967715,1.07691
3.3495,-0.968846,0.987229
3.34659,-0.972689,0.900608
3.34243,-0.975928,0.81474
3.4163,-1.01191,0.742902
3.52421,-1.06246,0.672086
1.65022,-0.272931,0.377624
1.63394,-0.267955,0.341975
1.68062,-0.291744,0.275614
1.84281,-0.363465,0.239841
1.88638,-0.38442,0.198663
2.31315,-1.5937,0.836032
2.3116,-1.58811,0.763494
2.30859,-1.58115,0.69163
2.31831,-1.58666,0.623358
2.32036,-1.58467,0.553772
2.32364,-1.57578,0.347036
2.32695,-1.57489,0.278709
0.883671,-0.755501,0.412898
0.888363,-0.7578,0.38474
0.892761,-0.759414,0.356486
0.903246,-0.755987,0.327941
0.914701,-0.764826,0.271362
0.922113,-0.772737,0.242631
0.925064,-0.770852,0.213681
0.565048,-1.33149,0.353939
0.570414,-1.31334,0.312396
0.577069,-1.31404,0.272171
0.58365,-1.31366,0.231929
0.589306,-1.30226,0.192057
0.562823,1.09943,0.184863
-0.105181,-1.44273,0.171865
0.971559,1.11477,0.234677
0.967701,1.11695,0.261161
1.6666,1.21955,0.204156
1.27406,0.925964,0.385874
1.283,0.938234,0.416714
3.92489,1.23623,0.421875
3.85811,1.23653,0.891318
3.86776,1.24333,0.990374
1.942,0.118981,0.213161
1.87174,0.118722,0.326739
1.84537,0.116991,0.399053
1.82094,0.117097,0.432924
1.83505,0.113892,0.472087
1.82845,0.112448,0.508381
1.82091,0.111078,0.544492
3.05705,-0.00405544,0.887518
1.8248,-0.422614,0.250017
1.73273,-0.397439,0.361263
3.31996,-1.22834,0.762284
3.31836,-1.24269,0.849359
3.31451,-1.25609,0.937035
1.27403,-0.587008,0.17803
0.842389,-0.764021,0.27428
0.83702,-0.774522,0.301759
0.836335,-0.80033,0.359519
0.425065,-1.5606,0.222046
0.408927,-1.55026,0.266512
0.096913,-0.620169,0.190165
1.04175,1.1213,0.299656
1.41653,0.908408,0.370649
1.52976,0.973692,0.35193
2.03691,1.29511,0.354091
2.05458,1.2903,0.306556
2.09529,1.28357,0.209678
2.11749,1.281,0.159936
2.58653,0.767855,0.718209
2.66641,0.774513,0.674526
2.53851,0.721848,0.535852
2.54753,0.712547,0.480813
2.53559,0.698841,0.423923
2.55142,0.691076,0.369686
2.54625,0.679024,0.314188
2.53959,0.666814,0.259151
2.62871,0.672943,0.202747
2.48359,0.6349,0.152352
1.80346,0.0641554,0.605289
1.75599,0.0433977,0.310984
1.87296,0.0199552,0.279404
2.1151,-0.0259056,0.241333
3.26273,-1.39469,1.04419
3.2781,-1.40368,0.868399
3.44153,-1.50044,0.810708
3.45152,-1.50562,0.442745
3.4222,-1.48754,0.259879
2.72052,-1.07176,0.187652
1.14028,-0.610954,0.42403
1.08485,-1.84511,0.471396
1.09171,-1.838,0.413413
1.10094,-1.83899,0.35633
1.10974,-1.83852,0.299174
1.12107,-1.84615,0.241962
0.295025,-1.72401,0.249962
0.304999,-1.71423,0.198594
0.71113,1.10275,0.19988
0.0900966,-0.550397,0.157904
1.09456,1.12715,0.348395
2.16858,1.30059,0.181703
2.15859,1.29971,0.23398
2.14747,1.29805,0.285747
1.66446,1.00811,0.348782
1.37726,0.838007,0.410481
2.27138,0.591047,0.188798
2.30179,0.596404,0.236892
2.32996,0.601314,0.286548
2.38632,0.611252,0.339121
3.83992,0.872362,0.499501
3.83229,0.870513,0.589514
3.83211,0.869955,0.68055
3.16992,0.750639,0.668868
2.21445,-0.0354497,0.221427
1.81679,0.0297323,0.262981
1.76467,0.0318207,0.331646
1.7572,0.0259939,0.400667
1.7424,0.0251467,0.433603
3.41582,-1.60052,0.212929
3.40368,-1.65999,0.484671
3.4028,-1.68236,0.576853
3.40051,-1.7041,0.66989
3.35585,-1.69736,0.756573
3.29249,-1.6774,0.837858
3.27612,-1.68954,0.927901
1.19281,-0.673043,0.234559
1.17364,-0.662391,0.264476
